"prol_id","prol_id_clean","cond","points_rank","is_woman","raceeth","is_minority","political_affil","political_affil_buckets","political_ideology","jw_combined","choice","fr_why_first_over_second","fr_why_second_over_third","coder","Nonsensical_1_yes_0_no_","Propensity_for_intentional_fraud_system_abuse_gaming_including_both_this_method_is_better_because_it_does_that_less_and_this_method_is_worse_because_it_does_that_more_by_either_the_applicants_or_the_people_allocating_the_funds","Ability_to_help_the_neediest_targets_and_or_underserved_groups","Extent_to_which_the_method_requires_personal_resources_speed_of_finding_out_about_the_program_etc_","Amount_of_bias_discrimination_level_playing_field","Extent_to_which_the_method_s_allow_for_or_reward_applicant_effort","Randomness_is_bad_general_and_or_randomness_is_bad_because_the_funding_agency_didn_t_make_enough_of_an_effort_to_think_of_a_better_system","Considers_relevant_appropriate_factors","Women_mentioned","Racial_ethnic_minorities_mentioned","Other_reasons","Comments_on_other_reasons","is_matched_tofr"
"5e4b0189cdf5a6011838a6a2","5e4b0189cdf5a6011838a6a2","Min",1,FALSE,"White",FALSE,"Democrat","Democrat","Liberal",3.28571428571429,"pl","I believe the point system takes in and analyses the most factors, making it the most fair method.","Everyone at least has an equal shot at getting help where first come/served is more of a race, which is ultimately aggravating and not really very fair.","K","0",0,0,1,1,0,0,1,0,0,0,"",TRUE
"5e500ab1ec45d305b6b82d9f","5e500ab1ec45d305b6b82d9f","Wom",1,TRUE,"White",FALSE,"Democrat","Democrat","Liberal",3,"pf","I think it's fairer to give the money to the businesses that need the most help, which it seems like the points system would do.","The lottery would be totally random, which doesn't seem fair to me.","X","0",0,1,0,0,0,1,0,0,0,0,"",TRUE
"5e5b044f52cf7730575d3dcd","5e5b044f52cf7730575d3dcd","Wom",1,FALSE,"White",FALSE,"Democrat","Democrat","Very Liberal",3,"pl","takes into account multiple factors","first in line could be someone who paid to get there","X","0",1,0,0,0,0,0,1,0,0,0,"",TRUE
"5e6002b9e9e2ca34e24deab8","5e6002b9e9e2ca34e24deab8","Min",1,FALSE,"White",FALSE,"Democrat","Democrat","Very Liberal",1.42857142857143,"pl","Without taking into account the things points are being given for: longevity of business, how much COVID has damaged the business, and how much society has damaged or worked against the business prior to COVID, we might end up giving money to businesses that are in great shape rather than to businesses that are hurting -- or giving it to fly-by-night shops that opened last week for the purpose of collecting assistance money.","Lotteries at least are a flat system where everyone, regardless of need, has the same chance.  First-come first-served, in this kind of situation, ends up rewarding businesses which can fill out complicated government paperwork the quickest: those with high-intelligence and/or high-education owners and staff, or those who can afford to hire a lawyer or accountant to do this work swiftly for them -- that is, the very companies *least* in need of help.","X","0",0,1,1,1,0,0,0,0,0,0,"",TRUE
"5e61c57dc5c7450c344f2e82","5e61c57dc5c7450c344f2e82","No_info",1,TRUE,"White,Hispanic, Latino, or Spanish",TRUE,"Democrat","Democrat","Liberal",1.42857142857143,"pf","A points system specifically pinpoints businesses that are struggling the most and that face the most challenges. These businesses are most in need of aid.","A lottery is completely random and many individuals that need help the most will be passed over.","K","0",0,1,0,0,0,1,0,0,0,0,"",TRUE
"5e6548dbb47a552c541cb053","5e6548dbb47a552c541cb053","No_info",1,FALSE,"Asian",TRUE,"Democrat","Democrat","Liberal",4,"pl","Logical ways that businesses can earn points by how they are affected by Covid is a more fair way to distribute the money.","Obtaining money by how you hear about it's availability would probably mean that some who do not need the money and were not affected by Covid could get it.","K","0",0,1,1,0,0,0,0,0,0,0,"",TRUE
"5e659dd9f2dd1f3226c38f71","5e659dd9f2dd1f3226c38f71","No_info",1,FALSE,"White",FALSE,"Democrat","Democrat","Liberal",2.28571428571429,"pl","If points are based on a fair system, this would get the need to those that really need it.","First-come first-served is not based on need.  It rewards those that act fast.  Some people could be told ahead of time that this is coming making the system even less fair.  Instead of this type of system, just make it completely random and go with a lottery.  This assumes the lottery isn't rigged.","X","0",1,1,0,0,0,0,0,0,0,0,"",TRUE
"5e6c057dbc9dab1ba2c5bac4","5e6c057dbc9dab1ba2c5bac4","Wom",1,FALSE,"White",FALSE,"Democrat","Democrat","Liberal",3,"pf","It looks at who really needs the help the most.
It also takes into account women based ownership.","It rerwards initiative to apply right away. The people that apply right away would seem to earn tye consideration.","K","0",0,1,0,0,1,0,0,1,0,0,"",TRUE
"5e711d9e908b46031e32138c","5e711d9e908b46031e32138c","Min",1,FALSE,"White",FALSE,"Democrat","Democrat","Very Liberal",2.42857142857143,"pl","Because a point system help businesses that are in most need","Well it may take some businesses longer to find out about program and then apply for the program. It’s not easy navigating these programs if your not used to them. Lottery makes it an even playing field","K","0",0,1,1,1,0,0,0,0,0,0,"",TRUE
"5e753094e8a6f10a9805ed9a","5e753094e8a6f10a9805ed9a","Min",1,TRUE,"White",FALSE,"Democrat","Democrat","Very Liberal",2.42857142857143,"pl","Not all businesses have the same resources, which means that even if they are the most deserving, they may not have access to the materials or resources they need to be able to take advantage of the help that is offered.","First in line does not necessarily equate to most deserving or most in need.","K","0",0,0,1,0,0,0,0,0,0,0,"",TRUE
"5e78bf026d9a62443b9d5b74","5e78bf026d9a62443b9d5b74","Wom",1,TRUE,"White",FALSE,"Democrat","Democrat","Liberal",2.14285714285714,"pl","There are many factors and decisions to make in regards to the grants.  None of these decisions are easy.  However, if there is a clear way to assign merits to the grants based on qualifying factors I think that is a good way to decide.","Because this business might be better off than others and they get help because they came in before anyone else doesn't seem fair.  Everyone needs to be evaluated and if you get it just because you were in early doesn't necessarily mean you should get the money.","X","0",0,1,0,0,0,0,1,0,0,1,"if there is a clear way to assign merits to the grants based on qualifying factors I think that is a good way to decide.",TRUE
"5e790129bd76c94a7b3aa7b6","5e790129bd76c94a7b3aa7b6","No_info",1,TRUE,"Black or African American",TRUE,"Democrat","Democrat","Very Liberal",1.85714285714286,"pf","if the rubric has been created to limit bias, there is less chance for applicants to be discriminated against","the lottery is based solely on luck.  With the first-come, first-served basis, the small business has inherently demonstrated organization, accountability and preparedness","K","0",0,0,0,1,1,1,0,0,0,0,"",TRUE
"5e7a2ccd69a7770604dfb352","5e7a2ccd69a7770604dfb352","Wom",1,TRUE,"White",FALSE,"Democrat","Democrat","Very Liberal",2,"pl","I think that a points system is going to most fairly ensure the most deservant and needy businesses get the help they need. The lottery system is so randomized that it doesn't take into account the special needs of certain businesses which are more deseprate than others.","This is not fair because some businesses might have the resources to ensure their applications are processed quicker because they have the assiatnce of experts or other professionals, and perhaps even recieve tips from bankers about how to quickly fill out and expedite the application so the process can be completed quicker.","K","0",0,1,1,0,0,1,0,0,0,0,"",TRUE
"5e7f12f57ef97e5e3ba73087","5e7f12f57ef97e5e3ba73087","Wom",1,TRUE,"Asian",TRUE,"Democrat","Democrat","Liberal",2,"pl","A points system gives the opportunity to take into account other factors that should be considered when prioritizing which small business should be saved.","Some businesses for some reason or another might need help applying for loans. It is not fair to punish them for needing to seek help and consequently probably not being among the first to apply for the grants.","X","0",0,0,1,0,0,0,1,0,0,0,"",TRUE
"5e7f9714e74e0c66d2a04098","5e7f9714e74e0c66d2a04098","Min",1,FALSE,"Asian",TRUE,"Democrat","Democrat","Liberal",4.57142857142857,"pf","points system will give equal opportunity to everyone, also it will serve best to whome who are really in need.","Lottery will not give a chance to whom are really in need, they can get or can not so Lottery is not a good thing to do in it","X","0",0,1,0,1,0,1,0,0,0,0,"",TRUE
"5e837e917441520b9c662931","5e837e917441520b9c662931","Min",1,TRUE,"Hispanic, Latino, or Spanish",TRUE,"Democrat","Democrat","Liberal",1.57142857142857,"pf","Because a business that applies first might not need the money as much as a business who might not have a chance to apply in a first come- first serve system or a lottery.","A first-come, first-serve is more fair than a lottery, because a lottery will assign the help randomly instead to those who asked for the help first. Those who apply first might need the help before those who apply later.","X","0",0,1,0,0,0,1,0,0,0,0,"",TRUE
"5e8804c63ac81448c5ab0fa5","5e8804c63ac81448c5ab0fa5","Min",1,FALSE,"White",FALSE,"Democrat","Democrat","Very Liberal",3.85714285714286,"pf","Because minority owned businesses will get more points if points are weighted a certain way. That seems mire equitable.","Because it could be that no minority owned businesses would be served. It could go to all white businesses.","K","0",0,1,0,0,0,1,0,0,1,0,"",TRUE
"5e890b0a3fca4e5a713d7eba","5e890b0a3fca4e5a713d7eba","No_info",1,FALSE,"White",FALSE,"Democrat","Democrat","Liberal",3.71428571428571,"pl","There need to be something to identify need","It should not just be a who can rush to submit first thing","K","0",0,1,1,0,0,0,0,0,0,0,"",TRUE
"5e935ec0ba38620009a3b0d8","5e935ec0ba38620009a3b0d8","Min",1,FALSE,"White",FALSE,"Democrat","Democrat","Moderate",2.71428571428571,"pl","Those who deserve it more should get it","Randomizes it completely so everyone has equal odds","X","0",0,1,0,1,0,0,0,0,0,0,"",TRUE
"5e987a22826ef708dc75c698","5e987a22826ef708dc75c698","Wom",1,TRUE,"Black or African American",TRUE,"Democrat","Democrat","Liberal",3.14285714285714,"pl","I think that the points based system will help to make sure that businesses owned by women will have a chance to get the money to help save their businesses. Generally women aren't given the same opportunities as men so I believe they require more help/assistance.","I believe that some businesses have more access to attorneys and in-house help to fill out applications properly and that gives them a better chance to get the application in first and smaller business with less resources would be left out.","K","0",0,1,1,0,0,0,0,1,0,0,"",TRUE
"5e991aaac7bc1615ea5b3eb8","5e991aaac7bc1615ea5b3eb8","Wom",1,TRUE,"White",FALSE,"Democrat","Democrat","Liberal",2.28571428571429,"pf","Not everyone has the same set of circumstances or advantages. Some have only a few employees and some have many.","The person that takes it seriously and applies for the aid really wants to succeed.","K","0",0,0,0,0,1,0,1,0,0,0,"",TRUE
"5e9a4b17666c130defb0ab72","5e9a4b17666c130defb0ab72","Wom",1,TRUE,"White",FALSE,"Democrat","Democrat","Very Liberal",1.28571428571429,"pl","The points system establishes who would benefit more from the assistance and therefore would help to prevent businesses that can function without the assistance, from getting the assistance over one that desperately needs it. A first come first served system would allow people with the privilege of extra free time and money to be able to get their application in quicker. Sometimes a struggling business owner does not have the extra time to fill out an application right away so they would risk not getting assistance because they are busy.","A lottery would be totally random which again would be more fair than first come first served because it eliminates privilege.","K","0",0,1,1,1,0,0,0,0,0,0,"",TRUE
"5e9b3f02c99dc204077e4fef","5e9b3f02c99dc204077e4fef","Wom",1,TRUE,"Middle Eastern or North African",TRUE,"Democrat","Democrat","Moderate",2.14285714285714,"pl","It takes into account factors that could tease out which businesses would need more aid--ie businesses that are disadvantaged to begin with, like those run by women. It also takes into account how much the money is really needed by factoring in the damage done during COVID for each business.","Some people may not have the same opportunities to hear about the application, and this does not mean that they are not in need.","K","0",0,1,1,0,0,0,1,0,0,0,"",TRUE
"5e9cc4fdf08add1ea3ba9120","5e9cc4fdf08add1ea3ba9120","Min",1,FALSE,"Black or African American",TRUE,"Democrat","Democrat","Liberal",2.28571428571429,"pl","Extra points for longevity allows more established businesses to survive the pandemic. Minority businesses need the boat to make up for being neglected on the past.","Previously the more experienced businesses with bank connections moved in quickly and secured funding leaving many mom and pop businesses without aid.","X","0",0,0,1,0,0,0,0,0,1,0,"",TRUE
"5e9df5613feed4185ba408d2","5e9df5613feed4185ba408d2","No_info",1,FALSE,"White",FALSE,"Democrat","Democrat","Liberal",2.42857142857143,"pf","It accounts for other conditions that affect a business success. There is actual thought behind it and not just arbitrarily choosing.","Lottery is complete chance and could help businesses that are not struggling as much as others.","X","0",0,0,0,0,0,1,1,0,0,0,"",TRUE
"5e9f55237c0db50bb0a02621","5e9f55237c0db50bb0a02621","No_info",1,TRUE,"White",FALSE,"Democrat","Democrat","Liberal",2.71428571428571,"pl","I think that a points system could help to address potential inequalities or disparities in who gets funded. By prioritizing certain minority or female-owned businesses, we could better ensure that those who need help the most receive it.","I think first-come first-served may be likely to unfairly reward larger companies with more resources. They may be most likely to become aware of the aid initially or may have ""know-how"" that other smaller companies do not that make the application process quicker or easier to complete.","K","0",0,1,1,0,0,0,0,0,0,0,"",TRUE
"5ea716ca0f570b098f14e459","5ea716ca0f570b098f14e459","No_info",1,FALSE,"White",FALSE,"Democrat","Democrat","Moderate",2.42857142857143,"pl","Gives slower needy businesses a chance. Lotteries are inherently unfair.","Businesses with more money and employees can devote mre time to non business functions, including the application process.","X","0",0,1,1,0,0,1,0,0,0,0,"",TRUE
"5ea72592a95dbf0c71404225","5ea72592a95dbf0c71404225","No_info",1,FALSE,"Asian",TRUE,"Democrat","Democrat","Liberal",2.57142857142857,"pl","I think it's more fair than a lottery where randomness doesn't allow someone who needs access to have access.  First come first serve punishes people for having schedule conflicts.","Lottery allows more fairness than those who have too much misfortune going on that keeps them stuck in place.","X","0",0,1,1,0,0,0,0,0,0,0,"",TRUE
"5ea7b13e8ac6491a2050e619","5ea7b13e8ac6491a2050e619","Wom",1,TRUE,"White",FALSE,"Democrat","Democrat","Liberal",1.57142857142857,"pl","It actually considers WHY a business needs the money rather than randomly or if the business has TIME, energy and hears about the funding.","It would make it a matter of if a business owner as the time, energy and organization skills to do it if it was based on first-come first served. This way all would get a fighting chance.","K","0",0,1,1,1,0,0,0,0,0,0,"",TRUE
"5ea8b0061f2150150cc9a888","5ea8b0061f2150150cc9a888","Wom",1,TRUE,"White",FALSE,"Democrat","Democrat","Liberal",2,"pf","Just a feeling I have.  I think it makes it more fair","people who really need it can get what they need if they signed up","K","0",0,1,0,0,1,0,0,0,0,0,"",TRUE
"5ea90a840928983752c88275","5ea90a840928983752c88275","No_info",1,FALSE,"Asian",TRUE,"Democrat","Democrat","Liberal",2.14285714285714,"pl","Points based system will consider factors related to the business whereas the other two options are random and indifferent to the actual needs of the owners.","First-come is just a logistical procedure. It has nothing to do with the business or its needs.","X","0",0,1,0,0,0,1,1,0,0,0,"",TRUE
"5ea9827240571b08ad6a34d3","5ea9827240571b08ad6a34d3","Wom",1,FALSE,"Asian",TRUE,"Democrat","Democrat","Very Liberal",2.42857142857143,"pf","This way, the businesses that do need the help will be way more likely to get that help.","Businesses are being rewarded for being aware of the government help and proactive in applying for aid, rather than having it be entirely random.","X","0",0,1,0,0,1,1,0,0,0,0,"",TRUE
"5eaa0cc0fb0fca17a3006d9c","5eaa0cc0fb0fca17a3006d9c","Min",1,FALSE,"Asian",TRUE,"Democrat","Democrat","Moderate",2.85714285714286,"pl","Because it is likely to target businesses that need the help more","Simply basing it on the timing of application seems unfair","X","0",0,1,0,0,0,0,0,0,0,0,"",TRUE
"5eb5bca60f43214b20ec5f1a","5eb5bca60f43214b20ec5f1a","Wom",1,TRUE,"Asian",TRUE,"Democrat","Democrat","Liberal",1.85714285714286,"pl","It seems pretty counterintuitive, but this prioritizes the people that need in the most, specifically women and those of color. Men and the white demographic are more likely to withstand the tragedy that COVID has brought upon us.","A lottery is slightly more fair because at least its unbiased. A first come first served is a great opportunity to allow those with faster internet and/or bribery to occur (not that the lottery couldn't have bribery), but I think it's harder to influence a lottery than a first come first served basis.","K","0",1,1,1,1,0,0,0,0,0,0,"",TRUE
"5eb6b8ee9351615bd9d99fde","5eb6b8ee9351615bd9d99fde","Wom",1,TRUE,"White",FALSE,"Democrat","Democrat","Liberal",2.14285714285714,"pf","it takes into account real-time issues businesses may be facing.","It punishes those who take initiative and is totally random.","K","0",0,0,0,0,1,1,1,0,0,0,"",TRUE
"5eb960c022781303ab1ca871","5eb960c022781303ab1ca871","No_info",1,FALSE,"Black or African American",TRUE,"Democrat","Democrat","Liberal",3.85714285714286,"pl","There are a lot of different factors that factor into why a business should be getting the loan instead of the other. I think that appointment system would help identify the reasons why each business should be getting the money that they’re getting rather than a lottery were literally anyone could win.","I think that if it was first come first serve it would be a little bit more unfair because people don’t always have access to the latest and greatest things to put them on top of that list or to have access faster than other people. If that makes sense? I think that a general lottery would make it more fair in retrospect.","X","0",0,0,1,0,0,0,0,0,0,0,"",TRUE
"5ebe057674d69c15b1642055","5ebe057674d69c15b1642055","No_info",1,TRUE,"White",FALSE,"Democrat","Democrat","Very Liberal",2.85714285714286,"pl","it decides on who to help based on need","the chance is random for lottery. also, not all businesses may be made aware in time for first come first served","K","0",0,1,1,1,0,0,0,0,0,0,"",TRUE
"5ec03a7169738f43d87ffc72","5ec03a7169738f43d87ffc72","No_info",1,TRUE,"Hispanic, Latino, or Spanish",TRUE,"Democrat","Democrat","Very Liberal",3,"pl","A points system is more fair because it prioritizes those who are in need the most. COVID-19 has impacted some more than others so it is good to give a grant those severely impacted first.","First-come first-served is least fair because not everyone has the time or resources to be one of the first to apply.","K","0",0,1,1,0,0,0,0,0,0,0,"",TRUE
"5ec442be696044312e230721","5ec442be696044312e230721","No_info",1,TRUE,"Black or African American",TRUE,"Democrat","Democrat","Liberal",5.57142857142857,"pf","because there has to be some kind of criteria to select the business","because i believe who ever comes to get something has to get the sevice","X","0",0,0,0,0,1,1,0,0,0,0,"",TRUE
"5ec444b29c7ec91758b6d6b1","5ec444b29c7ec91758b6d6b1","No_info",1,TRUE,"White",FALSE,"Democrat","Democrat","Moderate",2.28571428571429,"pl","Because some businesses will have more damage due to covid-19 than other businesses and therefore more weight should be given to them.","Because just because a business was able to submit their application before another one doesn't mean it is more deserving.  At least with a lottery everyone has a fair shot, more deserving or not.","K","0",0,1,0,1,0,0,0,0,0,0,"",TRUE
"5ec44da606cb7931f04a35e9","5ec44da606cb7931f04a35e9","No_info",1,FALSE,"White",FALSE,"Democrat","Democrat","Liberal",4,"pf","It seems like a more scientific way to decide, giving money to those businesses most deserving rather than being random. Or just rewarding those who applied the fastest.","It's completely random, helping the worst businesses and the best with equal chances.","K","0",0,1,0,0,1,1,0,0,0,0,"",TRUE
"5ec6854042730c06b3769e32","5ec6854042730c06b3769e32","No_info",1,FALSE,"White",FALSE,"Democrat","Democrat","Very Liberal",2.28571428571429,"pl","None are really fair, but I like the idea of giving the money to businesses that seem to need more help.  The other two options are more random.","First come first serve means that you have to be quick.  That, to me isn't something that we should be rewarding.  If one company has the resources and time vs another who is to busy to do it as fast, I don't see that as a meaningful reason to reward them.","X","0",0,1,1,0,0,1,0,0,0,0,"",TRUE
"5ecd5388fef6f20969f2cd6b","5ecd5388fef6f20969f2cd6b","No_info",1,TRUE,"White",FALSE,"Democrat","Democrat","Liberal",4,"pf","This means the businesses that get it are the ones that truly need it","this means businesses that dont need it could get it","X","0",0,1,0,0,0,1,0,0,0,0,"",TRUE
"5ed284d996972008d7cd7b1b","5ed284d996972008d7cd7b1b","Min",1,TRUE,"White",FALSE,"Democrat","Democrat","Very Liberal",1.14285714285714,"pl","because then those who need it most would most likely get it over those who don't necessarily need it.","just being first doesn't mean you need it most.","X","0",0,1,0,0,0,0,0,0,0,0,"",TRUE
"5ed831c573beeb32b5328660","5ed831c573beeb32b5328660","Wom",1,TRUE,"White",FALSE,"Democrat","Democrat","Liberal",2.42857142857143,"pl","The businesses with the most capacity (infrastructure, resources, etc) would be better positioned to respond quickly in a first-come, first-served process. They may be the businesses with the least amount of damage, which the point system takes into account.","As I explained above, I think the first-come first-served process unfairly advantages businesses with more infrastructure/resources and potentially less damages.","X","0",0,0,0,0,1,0,0,0,0,0,"",TRUE
"5ed8cf4782a6eb04ddf9962d","5ed8cf4782a6eb04ddf9962d","Wom",1,FALSE,"White",FALSE,"Democrat","Democrat","Liberal",4,"pl","It looks more reliable because the businesses are evaluated.","It gives a chance to everyone instead of just businesses who applied first.","X","0",0,0,0,1,0,0,0,0,0,0,"",TRUE
"5edc81ee48cb0e95afe922b6","5edc81ee48cb0e95afe922b6","No_info",1,TRUE,"White,Hispanic, Latino, or Spanish",TRUE,"Democrat","Democrat","Liberal",2.42857142857143,"pl","I think it’s more fair in this instance because it’s tailored to those who need the most help and who’ve been the most affected by COVID.","I think first-come first-served is unfair in this particular situation because those people who were able to apply first might not necessarily be the ones who needed help the most.","K","0",0,1,1,0,0,0,0,0,0,0,"",TRUE
"5ee8bb541323a50651accf89","5ee8bb541323a50651accf89","Min",1,TRUE,"White",FALSE,"Democrat","Democrat","Liberal",2.57142857142857,"pl","I really don't like the options that were given.  I thought this was better then first come first served.","Im not sure that there is any fair way to do this.","X","1",0,0,0,0,0,0,0,0,0,NA,"",TRUE
"5ef4d71e2e4e740edef0340a","5ef4d71e2e4e740edef0340a","Wom",1,FALSE,"White",FALSE,"Democrat","Democrat","Liberal",2,"pf","This makes the most sense because it gives specific stats to back up the need for help.","The lottery is strictly based on chance. Chance is the worst way to solve problems of this magnitude.","X","0",0,1,0,0,0,1,1,0,0,0,"",TRUE
"5ef9338e3fa1390009d94b76","5ef9338e3fa1390009d94b76","Wom",1,TRUE,"Asian",TRUE,"Democrat","Democrat","Moderate",2.42857142857143,"pf","I think it is fair to assess the actual COVID-19 damage and provide help than the random lottery system, or first-come, first-served.","I don't think it is fair to provide help randomly. Some groups face bigger challenges than others.","K","0",0,1,0,0,0,1,1,0,0,0,"",TRUE
"5efddf1c7f11d20744fc1eb2","5efddf1c7f11d20744fc1eb2","No_info",1,FALSE,"White",FALSE,"Democrat","Democrat","Liberal",3.71428571428571,"pf","There has to be some method to determining which businesses deserve help, and this seems to be the fairest although getting extra points for being a minority based service really doesn't seem fair.","A lottery leaves everything to chance.  Businesses that don't need as much help could end up getting money/services instead of businesses that really need the help.","K","0",0,1,0,0,0,1,1,0,0,0,"",TRUE
"5f021596d7625c0b8e1e2af5","5f021596d7625c0b8e1e2af5","Min",1,TRUE,"Black or African American",TRUE,"Democrat","Democrat","Liberal",1,"pl","The point system ensures that equity is placed into context in order to help businesses that actually need help over those who may apply, but have other means to obtain assistance","I think this method can be made to benefit those who have access and those who do not","K","0",0,1,0,1,0,0,0,0,0,0,"",TRUE
"5f03aea0f011a230a00814fd","5f03aea0f011a230a00814fd","Wom",1,FALSE,"White",FALSE,"Democrat","Democrat","Very Liberal",2.85714285714286,"pf","Each business Is affected differently. If we just go by random, then the ones affected the most may not get the right help or any help at all.","If you are truly affected and know to apply. Then you must be afflicted much more than the ones who haven't applied","X","0",0,1,0,0,1,1,0,0,0,0,"",TRUE
"5f048fdc0aea5b0ae3215fc9","5f048fdc0aea5b0ae3215fc9","No_info",1,TRUE,"White",FALSE,"Democrat","Democrat","Very Liberal",2,"pl","Because a lot of the small businesses do not have people that would be on top of the government help. So they would not know when they are able to apply for help. So many that are more into technology know what is going on more than the small ones.","Because it would give everyone a chance.  Sometimes the ones that are 1st in line are the ones that always get the help leaving others to fend for themsleves.","X","0",1,0,1,1,0,0,0,0,0,0,"",TRUE
"5f0c61f219803a07239a4269","5f0c61f219803a07239a4269","Min",1,TRUE,"Black or African American",TRUE,"Democrat","Democrat","Liberal",1,"pl","maybe the lottery is better. but points are cool too. but only if the company doesnt have to do much","some people are slow to act, and shouldnt be penalized with no reward for being not faster than others","K","0",0,0,1,0,0,0,0,0,0,0,"",TRUE
"5f0c7a8888ae1a0b6dd68c12","5f0c7a8888ae1a0b6dd68c12","Wom",1,FALSE,"Asian",TRUE,"Democrat","Democrat","Liberal",1.71428571428571,"pl","Based on merit, those needed can receive it.","Better than first come first serve. However, it needs to ensure that it choose businesses randomly.","X","0",0,1,0,0,0,0,0,0,0,0,"",TRUE
"5f0d7fcf5a4c020184e1cc1d","5f0d7fcf5a4c020184e1cc1d","No_info",1,FALSE,"White",FALSE,"Democrat","Democrat","Moderate",3.57142857142857,"pl","To me this the right thing to do and this is more effective and good for everyone. Points system will help the small business in more effective way.","I just feel like it. Seems like first come first serve is kinda rude.","K","0",0,0,0,0,0,0,1,0,0,0,"",TRUE
"5f0e38fc00a4d80009dd2331","5f0e38fc00a4d80009dd2331","Wom",1,TRUE,"White",FALSE,"Democrat","Democrat","Moderate",1.71428571428571,"pf","Because it gives women owned businesses more of a chance.","I'm not sure, this is a tough one.","X","0",0,0,0,0,0,0,0,1,0,0,"",TRUE
"5f10e4279df7fd42944120f3","5f10e4279df7fd42944120f3","Min",1,FALSE,"White",FALSE,"Democrat","Democrat","Very Liberal",1.42857142857143,"pf","A point based system is more fair than a first come and lottery system because it allows the government to see which businesses actually need the help more than other businesses.","A first-come first served system is more fair than a lottery system because it allows the people who applied first get the help instead of a random chance against other businesses.","K","0",0,1,0,0,1,1,0,0,0,0,"",TRUE
"5f113ec4c304894ad573296c","5f113ec4c304894ad573296c","No_info",1,TRUE,"White",FALSE,"Democrat","Democrat","Moderate",2.57142857142857,"pf","It is able to assess those who have been serving the community longer and had a viable stake in the market in the first place","Those that are motivated to apply need to be rewarded and not those that just sit back and expect the funding with little effort,","X","0",0,0,0,0,1,1,1,0,0,1,"P is able to assess those who have been serving the community longer and had a viable stake in the market in the first place",TRUE
"5f119c5ad521140253f60e86","5f119c5ad521140253f60e86","Wom",1,FALSE,"White",FALSE,"Democrat","Democrat","Very Liberal",2.71428571428571,"pl","It gives credit for actually running a small business.","There will be many small businesses that do learn of the first-come-first-served program and will be left out.","X","0",0,1,1,0,0,0,0,0,0,0,"",TRUE
"5f12145f1a1a2c12eea62c06","5f12145f1a1a2c12eea62c06","No_info",1,FALSE,"White,Asian",TRUE,"Democrat","Democrat","Liberal",2.57142857142857,"pl","the lottery is completely random and I get worried about people with really bad luck. First come- first served depends completely on how quickly you can receive the information.","don't like either but prefer the lottery. It is less of a who knows who situation","K","0",0,0,1,1,0,0,0,0,0,0,"",TRUE
"5f12498badcb841933199737","5f12498badcb841933199737","No_info",1,TRUE,"Asian",TRUE,"Democrat","Democrat","Liberal",2.85714285714286,"pf","It takes into account the length of time a business has been operating and the damages it has suffered. These are both things I think are important to deciding whether a business deserves money.","A lottery leaves everything up to chance. First-come, first-served rewards those that were proactive in asking for help.","K","0",0,1,0,0,1,0,1,0,0,0,"",TRUE
"5f12691e8427ec1bd6ba5e64","5f12691e8427ec1bd6ba5e64","Wom",1,TRUE,"White",FALSE,"Democrat","Democrat","Liberal",2.85714285714286,"pl","I am not sure any of them are totally fair but points seemed to at least consider certain relevant factors so that's why I thought it was more fair.","I think that sometimes people don't hear about things until it is too late.  A lottery at least gives everyone the same chance and not necessarily just the most well connected people.","K","0",0,1,1,1,0,0,1,0,0,0,"",TRUE
"5f16520a9e2ee97d266d4241","5f16520a9e2ee97d266d4241","Min",1,FALSE,"Asian",TRUE,"Democrat","Democrat","Moderate",3.71428571428571,"pl","It puts weight on different factors which could be fairer than lottery","lottery is through chance; first come first served is dependent on which one applied. it's not the fault of some other business to apply late because others applied or was in line for about 24 hours before time of application.","X","0",0,0,1,0,0,0,1,0,0,0,"",TRUE
"5f17553ce0feb10c3dd2b16a","5f17553ce0feb10c3dd2b16a","No_info",1,TRUE,"White",FALSE,"Democrat","Democrat","Liberal",1.85714285714286,"pf","First come, first serve would work best for larger companies with the extra staff available to take time away from business to attend to finding out about and applying to assistance programs. A woman running a custom decorated cookie business out of her kitchen while maintaining her home and family doesn't have time to do this. A points system can be ""gamed"" by companies that have access to local political leaders","A lottery takes no consideration for how long a company has been serving a neighborhood, or that a particular company is the only place offering a niche service","K","0",1,0,1,0,0,0,1,0,0,0,"",TRUE
"5f1b393d97ebc70d80a26748","5f1b393d97ebc70d80a26748","Wom",1,FALSE,"White",FALSE,"Democrat","Democrat","Liberal",2.85714285714286,"pl","it is more inclusive and give those dealing with barriers, like gender, a better chance of survival","it levels the playing field more....businesses with more resources, like lawyers and accountants, are already doing better than those without, those buisineses would likely be alerted to government relief programs and those without such staff, would be finding out when it's likely too late","X","0",0,0,1,1,0,0,0,1,0,0,"",TRUE
"5f1ca7c9d3db3c11895ba1fa","5f1ca7c9d3db3c11895ba1fa","No_info",1,TRUE,"White",FALSE,"Democrat","Democrat","Moderate",3.85714285714286,"pl","We should help the businesses that have received the most financial loss first.","There are a lot of faults that come with who can do the paperwork the quickest. Too many variables and obstacles.","K","0",0,1,1,0,0,0,0,0,0,0,"",TRUE
