prol_id,choice,fr_why_first_over_second,fr_why_second_over_third,coder,Nonsensical? (1 = yes; 0 = no),Propensity for intentional fraud/system abuse/gaming (including both “this method is better because it does that less” and “this method is worse because it does that more”) by either the applicants or the people allocating the funds,"Ability to help the neediest targets, and/or underserved groups","Extent to which the method requires personal resources, speed of finding out about the program, etc.",Amount of bias/discrimination/level playing field,Extent to which the method(s) allow for or reward applicant effort,Randomness is bad (general) and/or randomness is bad because the funding agency didn’t make enough of an effort to think of a better system,"Considers relevant/appropriate factors  (the preferred method DOES this, and/or the method they don't like does NOT do this)",Women - mentioned,Racial/ethnic minorities - mentioned,Other reasons,Comments on other reasons
5db1abc3a1042700166818a6,lp,It is totally random - so that makes it fair - not that that is the best way to proceed.,First come depends on who knows who.  People who are tipped off will be first in line.,K,0,0,0,1,1,0,0,0,0,0,0,
5ed7b0c434b99f089ca78d13,fp,"I feel that the businesses that need the most financial help, whether owned by male or female, will jump on the opportunity.",Why should your business be drawn “out of a hat” to get the financial support you need?,K,0,0,1,0,0,1,1,0,0,0,0,
5f12145f1a1a2c12eea62c06,pl,the lottery is completely random and I get worried about people with really bad luck. First come- first served depends completely on how quickly you can receive the information.,don't like either but prefer the lottery. It is less of a who knows who situation,K,0,0,0,1,1,0,0,0,0,0,0,
5f0cd090c46f4017b410ccbf,fl,"Everyone has the same access to the forms and the same deadline, they can all compete fairly for the money.",Basing covid funding on race is racist.,K,0,0,0,0,1,0,0,0,0,1,0,
5f0550bf5819b18476ee8343,lp,"A lottery is completely blind to any sort of favortism. A points system favors women, which is not necessarily fair, and favors those who have seen the most damage from COVID, which is fair. First-come, first-served favors those who hear about it first (who may have connections) and those who can bring the forms in or who live closest and whose mail can thus arrive more quickly.","Who gets there first? Those who have connections and hear about the program first or who can get the forms fastest and deliver in person. Anyone who lives closer to the place where the forms go will have the advantage both in delivering the forms in person or in getting them there fastest by mail. There should be a deadline, and any forms that arrive by that deadline should be considered.",K,0,0,1,1,1,0,0,0,0,0,0,
5ddee8912e6c77e798b5882f,lp,"I don't know, honestly. I just think a lottery is a better system.","Because not everyone is able to apply immediately, some businesses may not have gotten the memo right away.",K,0,0,0,1,0,0,0,0,0,0,0,
5f982f90842a2c0a5c17d0fb,pl,In this system the actual damaged and more likely successful women will be able to get the fund.,In a lottery system everybody can participate.,K,0,0,1,0,1,0,0,0,1,0,0,
5f30f00fa638c95749c79af9,pf,It ensures that real small businesses that have been effected negatively are first to receive the necessary funds to stay in business.,"It's just random, there is a chance that bad businesses can get benefits over legitimate small ones.",K,0,0,1,0,0,0,1,0,0,0,0,
57ac9e210493620001d3a277,pf,"Because not everyone was affected the same way and if your business was affected more negatively, then you should be more likely to get aid compared to a business that was affectedly slightly but can still probably make it through without aid.","I think assigning the aid based on a lottery and leaving the distribution of aid to solely luck is not fair at all. With a first-come, first-served system then at least the argument could be made that those who experienced more hardship would apply for aid faster than those that were just slightly affected.",K,0,0,1,0,0,0,1,0,0,0,0,
5fcaf486967d8b7bc4c15562,fp,This is the most fair way because these individuals are the ones that applied first so they should be the first to receive the benefits.,A lottery is too randomly selected. I think that through a lottery someone who doesn't need as much help as another individual might get access to it even though they don't have as much of a need.,K,0,0,1,0,0,1,1,0,0,0,0,
5d3532fb6178c20018195407,lp,Because it will randomly select from a pool of entries. First come first serve rewards those who heard about it first.,Because FCFS style is based on the speed of information reaching people. Information is slow to spread and hearing about something first is not a fair way to dole out rewards.,K,0,0,0,1,1,0,0,0,0,0,0,
5ef9338e3fa1390009d94b76,pf,"I think it is fair to assess the actual COVID-19 damage and provide help than the random lottery system, or first-come, first-served.",I don't think it is fair to provide help randomly. Some groups face bigger challenges than others.,K,0,0,1,0,0,0,1,1,0,0,0,
5e9c800585157c1a16b067e5,lp,This is the only way to be 100% fair (I think),I believe a point system is good but I don't believe the entire part of it is fair.  I don't think it is fair to get more points for being a woman and I am a woman,K,0,0,0,0,1,0,0,0,1,0,0,
5fcfb2127910ee104cb46294,pl,"Because those have been the most affected so they should be priority,","Because lottery would just pick random people, some people wont have the resources to file for it sooner and that makes it unfair",K,0,0,1,1,1,0,0,0,0,0,0,
5f8537000994cc2187ca8211,pl,"Lottery is pure random, which is not always the most fair option. Certain companies and businesses have more resources to commit to a first come first serve style basis. A points system however really lets you evaluate each business at a critical level.","Certain bigger businesses would have more resources to get to bat first at first come first serve. At least random is random, which although is not perfect, would be better than that.",K,0,0,0,1,1,0,0,1,0,0,0,
5da497568034e40011366267,pl,"The point based system is most fair because it is the only one that actually considers the individual situation of a business, and who needs help the most.","A lottery is random, so absent any other considerations, it is more fair than simply whoever asked first.",K,0,0,1,0,1,0,0,1,0,0,0,
5fbb4bbfe63593c3b372e8ce,pf,I think a point based system is more fair to businesses that have actually been severely impacted by Covid-19.,"I think lottery is least fair because it is just too random, and businesses that may not really be interested or care for the help may get it even if another business needs it more.",K,0,0,1,0,0,0,1,0,0,0,0,
580bea98827ca10001db514e,pf,"it was stated that the ones who had ther most covid damage would get help,so that's why i chose this one.",too random an outcome.those not massively affected could go to the top of the list.,K,0,0,1,0,0,0,1,0,0,0,0,
5c5c65f82b9837000195da29,pl,"A points system at least attempts to impose order and fairness on the chaos. First come, first served and lottery systems invite dispute and charges of favoritism.","A lottery system would have a set period of time for all applications to be submitted and so be more fair than first come, first serve which would tend to benefit larger firms with more resources.",K,0,1,0,1,0,0,0,1,0,0,0,
5de7f88b762dc2775b2265b8,pf,It at least helps a company that really needs it instead of a company that is better off getting help.,with a lottery it is just being lucky while if you can get in early you have a better chance.,K,0,0,1,0,0,1,0,0,0,0,0,
5eefffc64a6f612cce2f349d,lf,Because it is not a biased approach. It considers all eligible businesses the same and randomly selects.,"Because you are placing some groups above others so by nature it is not fair. For example, you would give minority-owned businesses preferential treatment over non minority-owned businesses.",K,0,0,0,0,1,0,0,0,0,1,0,
5d4c920ff84e9b0019c1aff4,fp,I am ify because it could be either way. I feel like there will be many ro apply so a first come first serve may be good.,I prefer point versus lottery because randomly selecting could be ones that may need it less than others.,K,0,0,1,0,0,0,0,0,0,0,0,
5850d667b64b9e00017cb722,pl,"With the points system, the business that need it the most, gets the grant.",I think a random selection it not judgmental and doesn't discriminate.,K,0,0,1,0,1,0,0,0,0,0,0,
5cb9ca6814b3cb0017e4f7dd,pl,The system is more fair because it evaluates damage to the business itself  to determine need.,First come first served doesn't evaluate anything beyond who has a social network that notified them earliest or the time to get it done fastest.,K,0,0,1,1,0,0,0,0,0,0,0,
5f9b0dd963107c2d16359fde,pf,"I think points system is most fair way because by giving points for various purpose will indicate the necessity of it.and the business company with most point with get the help,which is more fair than first come,first served and lottery system.","I think lottery is totally depend on luck that will surely not distribute the help to most proper business.but the  first come,first served will give more chance to actual business which need this help.",K,0,0,1,0,0,0,1,1,0,0,0,
5fdbe8ade7a1d20ae29b5fd8,lp,It shows that the government is not playing favorites and that there is no back door dealing happening. If done correctly it is the most fairest way to handle such a messed up situation.,Small businesses are often run by one or two people making it difficult for them to understand how to apply for these sorts of benefits and thus makes it hard fro them to quickly complete the application process and will miss out due to confusion and lack of free time.,K,0,1,0,1,1,0,0,0,0,0,0,
5f1d266c6f7d7f62a219fade,lf,Because people who may not have heard about the program still have an equal chance at getting the money.,"It literally discriminates. If it were men getting extra points, people would lose their mind and protest in the streets.",K,0,0,0,0,1,0,0,0,1,0,0,
5f4d74d575a8ad03d0519b1b,pf,"The lottery system is playing a luck game so basically any businesses can apply and have a shot of the grant. First come first serve depends on the resources and the time that people are notified. The points system is the only ""fair"" method out of the 3 that can assure that small businesses who really needs the grant will get it.",The lottery is luck based. Nothing comes good out of lotteries.,K,0,0,1,1,0,0,1,0,0,0,0,
5fe45eebfef4d1177a3aeba6,fl,Because it will help the first set of businesses that applied since is not all the businesses that will be given.,"Because, this will help the government not to select a particular group of people rather it will be random.",K,0,0,0,0,1,1,0,0,0,0,0,
5b6bacf00afa6f000107210f,pl,This allows whomever is checking the applications to consider details that would not be known in a lottery or first-come system.,"There is no way to look into the individual companies to ascertain the true need. As with the first round of Paycheck Protection, some savvy companies simply jumped in first.",K,0,0,0,1,0,0,0,1,0,0,0,
5ed4789b727ce2437dc974c0,pf,they was around the longest,because it is based of of whoever applied first,K,0,0,0,0,0,1,0,1,0,0,0,
5d094021c79e5a001a796b43,lf,"Some people might not have the means to come first which if they need help is a real possibility because they have other concerns. A lottery would be random and since everybody needs the help, it can be ensured that no matter who wins it, it will go to those that need it.",Those that come first would not have the resources needed to just sit around and wait for a points system to take them into consideration. That desperation would mean that they need it and their ability to get there first means that allocation of help would not go to waste.,K,0,0,1,1,1,0,0,0,0,0,0,
5e22fce6db62ba5aec3e53b1,pf,If the business has been around for longer it deserves to be saved,First come first served is fair because it’s the people who got what they needed to get done and basics stood in line first. The lottery could bump long standing businesses or businesses that were there first out,K,0,0,0,0,0,1,0,1,0,0,0,
56a37d86dbe850000bfcef9d,lf,Because it's random and doesn't prioritize needs that it is really not qualified to judge.,"It doesn't involved the government determining needs based distribution of funds, which to me always ends up being shady in some way.",K,0,1,0,0,1,0,0,0,0,0,0,
5d615f7632cfbd001b1b6dcb,lf,first come first serve means those that have attorneys on staff will get there first. Points system sounds like affirmative action which is racist!,it's another name for racism and sexism!,K,0,0,0,1,0,0,0,0,1,1,0,
5f9f431d6aa4f3589c783492,pf,Businesses that have been hit the hardest need the support the most.,"More than likely, a business that is in trouble will apply for assistance earlier than one that isn’t.",K,0,0,1,0,0,1,0,0,0,0,0,
5ecbe5e254cc883c02f52be8,lp,"A lot of people are not aware of programs at first. So, first come first serve isn't  fair. I don't agree with the women owned preference for points.","A lot of people are not aware of programs at first. So, first come first serve isn't  fair.",K,0,0,0,1,0,0,0,0,1,0,0,
5a64417931b87a0001c6f48b,pl,It will possibly get help to those who need it the most.,Usually the larger small business have access to getting information to what is available to businesses.,K,0,0,1,1,0,0,0,0,0,0,0,
5cce4682f2ba8e00017f3de2,fl,I think it's more fair because it allows the business owner to take control of the outcome by allowing them to apply in a timeframe that they see fit.,A lottery is more fair because everyone has the same chance of getting the loan.,K,0,0,0,0,1,1,0,0,0,0,0,
5d48d394da637a00174b96eb,pl,"Because I believe that the businesses that are most impacted by the COVID-19 pandemic are the ones that deserve the money the most. This way, we are trying to help businesses that would likely close otherwise to stay open.",I think the first-come first-served is least fair because it is likely that the money will go to businesses that are doing well. The businesses that are struggling likely have less time and resources to apply for grant money.,K,0,0,1,1,0,0,0,0,0,0,0,
5f6fd1451758e95a989623b2,pl,"It gives businesses with a longer history and more damage from Covid  first look, women owned is an important add on since their businesses are more at risk.",first-come first-served would not prioritize businesses with the most damage from Covid nor the length or success of the business.,K,0,0,1,0,0,0,0,1,0,0,0,
5dd3d082ed36493b905e87dc,pf,"It is better to give money to those who need it the most, rather than somewhat randomly.","A lottery treats everyone the same, regardless of whether they showed the initiative to apply early.",K,0,0,1,0,0,1,1,0,0,0,0,
5dd5c564dba6345955012868,pl,Those most in need should get help first.,"Access should be equal or by chance.
",K,0,0,1,0,1,0,0,0,0,0,0,
5dfd077e3690bd03bfa91d48,fl,"Should always be first come first served, thats the way I was brought up",a points system is discrimnatory,K,0,0,0,0,1,1,0,0,0,0,0,
5f4ba1d33300ce04de8d2da7,pl,First Come First Serve doesnt represent who needs help the most. Something could have happened during the first couple days that prevented everyone from applying.,"Again, Something could have happened that kept people from applying right at the start.",K,0,0,1,1,0,0,0,0,0,0,0,
5987e920eef500000111e1ac,pl,The points system takes individual strengths and characteristics into account. Some businesses may be more deserving than others based on what they bring to the marketplace.,I don’t think all of the businesses might be deserving.,K,0,0,0,0,0,0,0,1,0,0,0,
5fc7badc0990d40008dd5906,pf,"Some small businesses may not have been deeply impacted by the pandemic, but receive government aid just because they filed on a first come first serve basis. It seems more fair to grant aid to businesses in order of need.",The lottery is least fair because it is a random selection of who receives aid. Businesses that actually need the aid cannot rely on random chance.,K,0,0,1,0,0,0,1,0,0,0,0,
5fe8f5dd2f567132e0fa8055,pf,Because it adds merit and reason for why they get the money.,Because the money won't just go to some random company that isn't working at applying to get the help they need.,K,0,0,0,0,0,1,0,1,0,0,0,
5f43da385f60b5071321700b,pf,The businesses that have been around longer have more of a personal and financial investment than a new start-up; they have proven they are viable.  They usually have more employees and some cost-related debt that has to be paid back.,"A lottery is a lot like grace,  It has no basis for reason or worthiness. It's just handed out to whoever's ""number"" comes up.",K,0,0,0,0,0,0,1,1,0,0,0,
5591cd21fdf99b63126f6c60,pl,"I don't like any of the choices, but the points system seems to be the most fair. It will help prioritize the people that need the money the most compared to the other 2 options.",I think first-come first-served is unfair because people could be told ahead of time when they can first apply for the loan and cheat others out of the chance of getting it. This isn't mentioning the fact that needy people can't guarantee they could fill out the information required on the first day the program is made available.,K,0,1,1,1,0,0,0,0,0,0,0,
5d4f1741f20feb00190b6201,pl,It responds to a demonstrated need showing that COVID is a factor.,Some companies might not have the means or geographical range to be first.,K,0,0,1,1,0,0,0,0,0,0,0,
5e3581ed0082f15283413024,pf,because I think the criteria for who is rewarded is fair,"I don't like either one so much, but at least first-come, first-served shows us who is taking the initiative.",K,0,0,0,0,0,1,0,1,0,0,0,
5aad4633fb22320001ba9d36,pf,Because that would lead to a deeper analysis of some of these businesses that hey really need it. thus 1. Give the government a bigger picture of what is going on 2. businesses that actually need help will get the grant.,because the lottery is all luck. so someone who deserves to get the grant has a lesser chance.,K,0,0,1,0,0,0,1,1,0,0,0,
5fc43dcde1880f139efc0b0a,pf,Some businesses for certain have been hit harder than others - I believe being able to outline & show the impact on a point system of severity of one business vs. another is fair & helpful in evaluating the ones most in need.,I believe that if you're in the know & pay attention to what's happening around you & the resources available - If you take the time to put the work into filling out the paperwork & follow procedures that you deserve to be recognized first.,K,0,0,1,0,0,1,0,1,0,0,0,
5fd63da4d997394f28dfdd2e,fl,I  think that lotteries are more fair than a first-come first-serve solution to ultra Keep the system 1) by merit or points then 2) by lottery.,"I thing that,  The principle of first-come-first-served is simple, and it's fair.
",K,0,0,0,0,0,1,0,0,0,0,0,
5eed6f2dc26e1a1a8028e2ab,lp,The lottery has not idenfying factors but a number asgined to it. So the person or computer drawing wont be looking at age or sex or any other factors that could infulence the choice.,"Points give some consessions for minortity groups that may not know aboyt the program right away or understand how to use the programs or fill out the paperwork. Because lets face it the paperwork for help can be confusing and require time to fill out. 
First come first serve is least fair in my eyes because those that have used programs like it before will know how to do everything the quickest and eat up funds from those that could really need it. Just like the issue the US govenment had with first come and the help was taken by mega churches and the richer people that knew how to work the system",K,0,0,1,1,1,0,0,0,0,0,0,
5f032c6 139 63d0 4d6 9c9 327b,lf,With a lottery everyone has the same chance of getting help.,Because on a points system there is more chance for fraud and nepotism.,K,0,1,0,0,1,0,0,0,0,0,0,
5e3d679eaa341501c1a5a90b,lp,To give every business the same chance of receiving help. I wouldn't give first come first served as I don't know the method of informing businesses that this help was available to apply for.,There may be some unfair advantages for some areas on getting this information. Did every business get the same information at the same time or did some get the information late and not get a shot at applying?,K,0,0,0,1,0,0,0,0,0,0,0,
5d118de2c80b57001721f93e,pl,It would assign the money based on a tangible need.,Either one is actually probably about as fair.,K,0,0,1,0,0,0,0,0,0,0,0,
5f58a36614fd69021c9288d1,pf,lottery is fair for the people .,lottery is depend for luck.,K,1,0,0,0,0,0,0,0,0,0,0,
5f90904c2cf648152f4d1aa8,pl,"The points system would give funding to minority owners, who have historically been oppressed by the government and banking system. It would be great if they were given a little help since they are already being treated unfairly.","This gives an advantage to people who are more easily able to submit their application. Minorities tend to live in locations with less access to transportation, so this would put them at a disadvantage.",K,0,0,1,1,0,0,0,0,0,1,0,
5fb1f1fbeeb1b4748b6595a5,fp,"No one is more needy based on their ethnicity. If you need the money, go through the process of applying and do so quickly to ensure you get the loan money. You snooze, you lose!",I think a lottery system is totally random and may not help the businesses hardest hit by COVID. It’s just luck of the draw.,K,0,0,0,0,0,1,1,0,0,1,0,
5c64c8c458987100010e9db7,pl,"It takes into consideration various nuances.  I appreciate that it does not only look at one factor, but uses several variables.","First come, first served, benefits those who understand the system and who have the supports in place to put in an application.  I prefer something more nuanced.",K,0,0,0,1,0,0,0,1,0,0,0,
5ed9c285b8c16356b385a97f,fl,Someone(s) have to be the first to apply. Where I differ is more than 500 need help.,The points might not be set up in the best kind of a way.,K,0,0,0,0,0,1,0,0,0,0,0,
5f10e4279df7fd42944120f3,pf,A point based system is more fair than a first come and lottery system because it allows the government to see which businesses actually need the help more than other businesses.,A first-come first served system is more fair than a lottery system because it allows the people who applied first get the help instead of a random chance against other businesses.,K,0,0,1,0,0,1,1,0,0,0,0,
5fa8b4123a3f0d7a4aab8ef3,fp,"I'm starting to second guess my first choice, but I do believe people should be on it quick to try to get help.","Lottery is just random, no rhyme or reason and I think would be the least fair.",K,0,0,0,0,0,1,1,0,0,0,0,
5955a3eb98c9c400019f5c5f,lp,Every business has the same chance.,It'll be intense race to be first 500 and might even be difficult to say who came first.,K,0,0,0,0,1,0,0,0,0,0,0,
5e2b3b032f20ff188d7223d1,lp,"First come, first-served isn't a fair system as big companies with the resources to apply quickly would likely get the most share. Points-based prioritizes stronger businesses but new business and small business need just as much help. A lottery is indifferent and gives everyone a fair shot.","First come, first-served isn't a fair system as big companies with the resources to apply quickly would likely get the most share and those business need the help the least. Small business should be able to have equal access.",K,0,0,0,1,1,0,0,0,0,0,0,
5e3f8fcc6aa9281f24577e9d,pl,"Some businesses are more negatively affected than others. If they're only mildly damaged, then they should be ranked lower than those that are in danger of going out of business.","First-come first-served may just be a function of who heard about the assistance first. If there's a window for submissions, and nothing else is considered (such as the business's points as mentioned above), then just use a lottery to even the playing field.",K,0,0,1,1,1,0,0,1,0,0,0,
5c3d4b92486a390001e87dfe,lp,"The points system is difficult to measure fairly, and first served creates resentment and could seem that there was preference involved. The lottery is not ideal but at least seems somewhat equitable.",The people who applied were not told in advance that requesting early was important and may have delayed for legitimate reasons.,K,0,0,0,1,1,0,0,0,0,0,0,
5ec70a378fd0f014915afeac,pf,Because I believe the money should be distributed among those suffering the most.,"First-come, first-served is more fair than the lottery because it puts onus on the business to jump at the opportunity and not to sit back and wait for the money to come in. This way, businesses don't have to wonder if they received any financial support for X amount of time.",K,0,0,1,0,0,1,0,0,0,0,0,
569cffa09e8363000c3087cd,pl,its the least biased method,not all people have the opportunity to drop everything to become the first 500. they have a business to try to run and keep afloat.,K,0,0,0,1,1,0,0,0,0,0,0,
5dc8d871031ed662f4e63291,lf,The points system described could be better,Gender of owners seems little relevant,K,0,0,0,0,0,0,0,0,1,0,0,
5f6f44e9451a3b0836b5d32c,lf,"It is random. It eliminates any biases that may arise based on speed, or on race or tenure. it is pure chance everyone is weighted the same.",It does not rely on any biases other than those that are faster and decide to apply quickly are rewarded first. It does not rank anyone based on their race or tenure as a business.,K,0,0,0,0,1,1,0,0,0,0,0,
5f172561f5899204f917ece1,fp,Because whoever wants to get the assistance will show up and be in line.,It is a random luck of the draw but it should go to those companies that put the effort in it.,K,0,0,0,0,0,1,0,0,0,0,0,
5e0696dea7fba607951ae479,fp,The first come first served has worked in many ways. It will be for the serious people that really want it first.,The government can have a point system to see how good the business is overall. The lottery is least because it is at random and people that win prolly is not serious about their business as the others that didnt win would be.,K,0,0,0,0,0,1,1,0,0,0,0,
5a2d792729374e0001420491,lp,"I think that this is the most fair because it has the least room for interpretation or lobbying. If you are chosen to be a recipient of aid, it was completely random. You got lucky.","If there can be no completely fair, ambivalent method like the lottery, I think that various factors should be taken into account. First-com first-serve does not do this.",K,0,0,0,0,0,0,0,0,0,0,0,
5f82796ad8f6fd3b3f31304f,pl,"The point system took into account the level of COVID-19 damage which, in most cases, should roughly translate to the amount of need. There were two ways to look at fairness in the question. The first being free from any sort of discrimination. In this scenario, the lottery would have been the first choice because it is completely random. I chose to look at it from the other perspective where fair means without unjust advantage. The point system took into account the disadvantages that a business might already be dealing with and sort of helped level the playing field.","A first-come, first-served system might be the most unfair because it seems that people who heard about the programs first or had professionals file their paperwork would be the most likely to get their applications in first. These people would most likely be people who don't have as much need as someone who struggled to file paperwork on their own. Even if this assessment is completely off-base the first-come, first-served system does not take any other factors into account (need, type of business, community, etc). A lottery was my middle selection because it is completely random so I would expect a more fair distribution of help between businesses with more need and those with less.",K,0,0,1,1,1,0,0,1,0,0,0,
5dd32014b51b3e33ec0d07cc,fp,It places everyone on an equal playing field,"Other than checking  the race of the business owner, this is the best option",K,0,0,0,0,1,0,0,1,0,1,0,
5cf1eed7a602eb0001e2e850,lf,"I think it gives everyone an equal chance to get government help, and there is no consequence for when you put in your application.","I think people should be rewarded for being able to put in their applications before others, rather than create a complex point system.",K,0,0,0,0,1,1,0,0,0,0,0,
5eb5bca60f43214b20ec5f1a,pl,"It seems pretty counterintuitive, but this prioritizes the people that need in the most, specifically women and those of color. Men and the white demographic are more likely to withstand the tragedy that COVID has brought upon us.","A lottery is slightly more fair because at least its unbiased. A first come first served is a great opportunity to allow those with faster internet and/or bribery to occur (not that the lottery couldn't have bribery), but I think it's harder to influence a lottery than a first come first served basis.",K,0,1,1,1,1,0,0,0,0,0,0,
5b759c2fafacdf000167029c,pl,It sends the most help to the places with the most damage.,It could unfairly cause some to not get help because they were waiting to try to make it on their own.,K,0,0,1,1,0,0,0,0,0,0,0,
5de83f3b3aa615000a41f831,pl,A points system would prioritize businesses effected the most by the pandemic.,A lottery would guarantee that different kinds of business get assistance more than the first - come first -  served system would.,K,0,0,1,0,1,0,0,0,0,0,0,
5ee22a55402f7d66a6f3d046,lp,All the businesses have an equal chance of getting funding from the grants.,Larger and/or more experienced companies can have that information readily available and can get in line first with more ease which puts smaller/newer companies at a disadvantage,K,0,0,0,1,1,0,0,0,0,0,0,
5ec65717c3f23402bd723985,lf,A lottery is 100% random. Everyone has an equal chance in a lottery.,A points system is least fair because it is prone to corruption. Government leaders can be bribed to favor one group over another when selecting who receives help.,K,0,1,0,0,1,0,0,0,0,0,0,
5edd2fcef800d10a3eb19771,lf,gives every one an equal chance,majorities are just as important as minorities,K,0,0,0,0,1,0,0,0,0,1,0,
5ee1339549cc8212bff574cd,fp,I think it will give a fair and unbiased chance to all companies to apply. The ones that really need the help would be more dilligent in applying.,A lottery leave everything to luck. It does not look fair to me at all!,K,0,0,1,0,1,0,1,0,0,0,0,
5e5c88c3be924d475ff0fc34,fp,Because then it depends on the business if they get help or not.,I'm not really sure.  I didn't think too much about the lottery.,K,0,0,0,0,0,1,0,0,0,0,0,
5c83374a1b699a00111c2e2d,pf,Because i think its more fair this way. So people get what they deserve instead of people getting it who dont deserve it.,Because a littery is random and people who try harder she be more entitled.,K,0,0,1,0,0,1,1,0,0,0,0,
5cab69f77ea4a700019a87dc,fl,Because people need to take responsibility for their businesses and not simply sit around and assume or hope the government will help them out.  Those that make the effort probably really need assistance.,"It wasn't that it was more fair.  I just didn't like the qualifiers in the points system that stated ""been in business longer"" or ""minority owned"".",K,0,0,1,0,1,1,0,0,0,0,0,
5ee6b5ae646338000b53f9ff,lf,It is completely random. There’s no specific criteria involved.,It’s biased towards businesses that have been around the longest. To me that doesn’t seem fair. I would think new businesses would more likely need assistance.,K,0,0,0,0,1,0,0,0,0,0,1,"Points system favors businesses that have been around longer, which isn't fair"
5f667e8af6f47c26c553f361,fp,They made the initiative to adopt early.,A lottery is random and doesn't provide a reward for action,K,0,0,0,0,0,1,1,0,0,0,0,
5c6ce4094768130001474362,pl,because math is empirical evidence.  I like you using point is the best way to go.,Every one has the same odds of getting a chance for the points.,K,0,0,1,0,1,0,0,1,0,0,0,
5f9710e93c0e4a07c48e98d9,pl,A point system guarantees that the best 500 companies with the most amazing and desired characteristics is selected. Their track record  being the point that determines their selection for the funds.,It ensures that random persons are selected for the loan/Grant and this helps if the points system is not used.,K,0,0,0,0,1,0,0,1,0,0,0,
58742bf5d53c97000159df8c,lf,It gives everyone an equal chance to get that help. It's not biased and doesn't judge anyone. It's all a matter of luck and this seems most fair to me.,It's biased and gives precedence over certain others first. That doesn't seem fair to me.,K,0,0,0,0,1,0,0,0,0,0,0,
5cd062370081a60017789079,lp,The random aspect of it ensures a fair process.,"Those who might get advance notice from an inside source might have an application prepared to submit immediately, getting an advantage over other businesses.",K,0,0,0,1,1,0,0,0,0,0,0,
5fbb596c80c1d0c6fcb72eb4,pf,Some businesses haven't been affected as bad by the pandemic. I don't find it fair that small businesses that haven't been affected as bad would have the opportunity to get help from the government based on a lottery or first come first serve. The help should go to businesses actually affected by the pandemic.,I feel first come first serve would be more fair than lottery because I would assume the people that need to most help would be the first ones to sign up. A lottery would have no rhyme or reason for choosing which companies the money goes to.,K,0,0,1,0,0,1,1,0,0,0,0,
5c9b1b5c441b4700179b17b2,lf,A lottery system is totally unbiased and everyone has an equal chance,A points system would rely on a person determining how the points are awarded and when there are people involved there are chances of bias.,K,0,0,0,0,1,0,0,0,0,0,0,
5e2610aad15fdb000c054503,pl,Because it will distribute funds according to need and not randomly.,"I think that first come first served can foster unfairness, as some businesses may be slower to understand the process and program than others, but may deserve the benefit more .",K,0,0,1,1,0,0,0,0,0,0,0,
5fd42ec810245e19ba8e14c7,lf,"Since a lottery is random, it will be more unbiased.",I think the points system maybe more unfair to new businesses.,K,0,0,0,0,1,0,0,0,0,0,1,Points system will discriminate against new businesses
5fddf093b5d1fc4d5e42f727,pf,I think a points system is the most fair way for the government to select which businesses to help. Because i think it is the best way to donor.,I think it is the lower important than the 1st point.,K,0,0,0,0,0,0,0,1,0,0,0,
5fe3d2e0adf3329091bb3f64,fp,Because everyone can benefit more from it.,Because it is more important than that,K,1,0,0,0,0,0,0,0,0,0,0,
5fbeb5f23e091b000994404c,pl,"some businesses may have been hit significantly harder than others, or may be a more central, and therefore missed, part of the community","some businesses may not have seen the effects of the pandemic immediately, and thus did not know to apply asap",K,0,0,1,1,0,0,0,1,0,0,0,
5edc81ee48cb0e95afe922b6,pl,I think it’s more fair in this instance because it’s tailored to those who need the most help and who’ve been the most affected by COVID.,I think first-come first-served is unfair in this particular situation because those people who were able to apply first might not necessarily be the ones who needed help the most.,K,0,0,1,1,0,0,0,0,0,0,0,
56fdff4ee0f9ff000f19c466,lp,"I kept changing my mind about putting the lottery first or the points system first.  I finally chose the lottery because I didn't think the criterion of how long a business existed was fair.  First-come, first-served is not fair because there are many reasons why some may have applied sooner.","More sophisticated, experienced business owners would probably have an advantage.",K,0,0,0,1,0,0,0,0,0,0,1,"The points system considers how long a business has been around, which is not fair "
5c2cb4149461620001c075c2,lf,"I do not think we should base it on minority or white businesses.  I like theidea od a point system but without the ""more to minority"" factored in, so that left me the best of the 2 left, which is lottery.","Again, it should NOT be based on minorities.  Many of the small business in our town are owned by minorites, so that would tend to leave out the small business owned by whites or white women.",K,0,0,0,0,1,0,0,0,0,1,0,
5d346b4987386c00153de00c,pl,Ability to triage and rank the most affected businesses,"Some folks may be blocked/delayed from a timely request submission, or not have an expedited channel",K,0,0,1,1,0,0,0,0,0,0,0,
5fb69659e8273907f01b100d,pf,It is more equitable and fair to those who need it.,"I think those who need it, need it quickly.",K,0,0,1,0,0,1,0,0,0,0,0,
5fd78f6f81f4430d1a8c9af1,pf,"A point system allows a process to seek out which business may need more help, with emphasize on minority businesses. This is more far because a wealthy small business could be the first to apply but not necessary the most in need of the loan. Same with lottery system.",Lottery is random. Its fair in a sense that no matter your circumstnces you have the same change to be selected. However I believe through this pandemic there are those of us that need more help first and those people and businesses should be our first line of focus. Lottery system does not take into account which businesses may need the funding asap.,K,0,0,1,0,0,1,1,0,0,0,0,
